"","GLCM.Ang..2nd.moment..quick.8.11..Layer.1..all.dir..","Ratio.Layer.3","HSI.Transformation.Hue.R.Layer.1.G.Layer.2.B.Layer.3.","GLCM.Correlation..quick.8.11..Layer.1..all.dir..","Asymmetry.of.sub.objects..mean..1.","Rel..Border.to.Image.Border","GLCM.Entropy..quick.8.11..Layer.1..all.dir..","Ratio.to.scene.Layer.1","Skewness.Layer.1","Rel..area.of.sub.objects.unclassified..1.","Rel..border.to.brighter.objects.Layer.2","Density.of.sub.objects..stddev..1.","Rel..area.of.sub.objects.Dark..1.","Skewness.Layer.3","Compactness..polygon.","Mean.Layer.3","StdDev..to.neighbor.pixels.Layer.2..3.","StdDev..to.neighbor.pixels.Layer.3..3.","Mean.of.outer.border.Layer.3","Direction.of.sub.objects..stddev..1.","Mean.of.sub.objects..stddev.Layer.1..1.","Min.10Per.Pixel.value.Layer.3","Mean.Diff..to.neighbors..abs..Layer.2..0.","Circular.Mean.Layer.1..R1..User..3..R2..Same...R1...border.","Area.of.sub.objects.Nucleus..1...Pxl.","Min.10Per.Pixel.value.Layer.1","Area.of.sub.objects..stddev..1...Pxl.","Contrast.to.neighbor.pixels.Layer.3..3.","Area..including.inner.polygons...Pxl.","Length..µm.","Width..µm.","Mean.Layer.1","Mean.Layer.2","Standard.deviation.Layer.1","Standard.deviation.Layer.2","Standard.deviation.Layer.3","Skewness.Layer.2","Ratio.Layer.1","Ratio.Layer.2","Min.10Per.Pixel.value.Layer.2","Max.90Per.Pixel.value.Layer.1","Max.90Per.Pixel.value.Layer.2","Max.90Per.Pixel.value.Layer.3","Nuclei_Density","Fibroblast_Nuclei_Density","Fraction_Fiber","Fraction_Nuclei","Mean_Distance_Fibroblast_Neigbour_Epi","Nuclei_Orientation","Nuclei_Perimeter","Nuclei_Solidity","Nuclei_Eccentricity","Nuclei_EquivDiameter","Nuclei_MajorAxisLength","Nuclei_MinorAxisLength","Nuclei_Area","Autocorrelation","Contrast","Correlation","Cluster Prominence","Cluster Shade","Dissimilarity","Energy","Entropy","Homogeneity","Maximum probability","Sum of sqaures","Sum average","Sum variance","Sum entropy","Difference variance","Difference entropy","Information measure of correlation1","Informaiton measure of correlation2","Inverse difference normalized (INN)","Inverse difference moment normalized"
"TCGA-A2-A0YL-01",0.982231901325,0,0.00642330265,0.854240245475,33.620639425575,0.017311757775,0.460934110875,11.25806231775,0.2586261598,0.08194790705,0.2586261598,11.08378708765,0.021315226675,63.425902182575,84.689167837175,72.85174463425,130.397481544425,1727.73983127075,13.370897539925,88.81125,94.3479406472,93.371033906125,0.2586261598,81.235,705.99901582315,201.439713189875,93855.4325,555.9325,539.4175,72.095816564175,44.577720788525,83.38239212595,55.988764367875,71.642947025775,12.7528219029,1.2018935983,0,40.5485,212.40775,157.71975,186.28,0.000538146375,0.000496986175,0.284412985025,0.179484385025,35.270777115875,-9.03545799005,0.498844135075,0.001925808075,0.8390626732,16.1960476174,630.365094822025,289.949492220925,16.1960476174,240.770830666425,1.012364900375,0.0019507648,0.854240245475,0.854240245475,0.1089156649,0.0009411032,0.996197392575,0.017311757775,0.9996648047,0.999630018225,0.998096122775,0.982231901325,2.006511193475,3.98576172905,0.016427039775,0.0019507648,0.00532097745,-0.8124012099,0.15046227175,0.9999058454,0.99997230515
"TCGA-A7-A0CD-01",0.98164285285,0.058423023825,0.00656774675,0.854212864075,174.724150099425,0.0182934152,0.483350671375,11.437436391025,0.3462515718,0.085143742575,0.3462515718,11.2133660886,0.020422824075,62.28651381215,82.12104069225,68.9211403455,129.853981408825,1705.62494587717,14.374583342525,85.3675,82.174116256025,80.083687580575,0.3462515718,76.6425,1352.18625721258,191.73164268605,106515.7425,723.9875,475.78,72.5695120356,40.4675039861,81.478190846425,50.067099652525,67.786778066225,13.4132882217,1.184620505925,0,36.2,205.9475,141.977,177.8375,0.0004656287,0.000413798375,0.32230095585,0.202947603825,39.2655099353,-1.622239065525,0.675320007925,0.002492425675,0.8638593764,18.549303024525,701.9994853728,286.042280376275,18.549303024525,328.568083521075,1.01187528465,0.001748970225,0.854212864075,0.854212864075,0.092407499725,0.000882900225,0.995852166425,0.0182934152,0.99967870995,0.999644899925,0.9979226992,0.98164285285,2.006498370625,3.979886972425,0.017361936,0.001748970225,0.005103397125,-0.822261218525,0.15449570065,0.999910931525,0.99997496185
"TCGA-A7-A0CE-01",0.99145661945,0.40135333315,0.0061874038,0.893878755975,40.278505024425,0.028375571825,0.486557423425,11.88602655005,0.955657185175,0.083833226225,0.955657185175,11.37358169635,0.012685851075,56.585298604675,68.72372050365,62.9279639569,129.210184278825,1345.42853338067,10.741803371375,76.777697381975,65.7936802774,66.924657916525,0.955657185175,65.01573335395,2840.23488689555,173.24035458055,50907.2166156463,477.755248402375,523.8530684395,59.502234514,32.715564777275,67.21636498135,42.412901171775,61.32892033005,14.759914383625,0.81067619265,0,27.59550195835,181.635499123875,120.879716553275,162.124787157275,0.00096488,0.0008801585,0.348246725275,0.3270614603,40.53996089715,-1.4974865099,0.994589822225,0.004564648225,0.8273006357,22.3651205538,541.0865935026,261.674062692875,22.3651205538,483.32556286995,1.021507352325,0.0022714381,0.893878755975,0.893878755975,0.164151780975,0.001163115825,0.992966550025,0.028375571825,0.9995779736,0.999529263425,0.9964730714,0.99145661945,2.01155944255,3.980067334175,0.02708637085,0.0022714381,0.00645762405,-0.85250022625,0.1980564129,0.999882468725,0.9999672681
"TCGA-A7-A0CJ-01",0.9814482193,0.103712968125,0.006495320775,0.863798912,23.262708524675,0.017256836975,0.48450144455,11.452992227,0.336015023175,0.084938689925,0.336015023175,11.351126830075,0.02117588245,63.911471528625,82.753224199775,70.837591556375,130.674495607525,1371.79981194717,14.649541716725,85.218,88.203504393675,87.90684216785,0.336015023175,81.1375,1051.19682813675,196.56415161325,90798.7375,511.115,553.795,73.55628872615,43.424176283675,82.289924001925,53.836908091,69.878915531125,13.515293432,1.1204032538,0,38.415,207.8105,151.732,183.54,0.000513087175,0.000465276975,0.31712464705,0.19229040595,35.1546702699,4.6722508715,0.678584144225,0.0027080286,0.833393296,16.401309264675,595.5947434867,278.19424817,16.401309264675,260.7261336852,1.011748024075,0.0016087673,0.863798912,0.863798912,0.0960708688,0.000794255975,0.996096984275,0.017256836975,0.999714240325,0.99968390935,0.998045312725,0.9814482193,2.006311272425,3.982939395,0.016433284975,0.0016087673,0.00458402475,-0.8285585157,0.1502883298,0.9999202,0.999977062725
"TCGA-A7-A13F-01",0.985354197,0.025019485675,0.006421864375,0.87688125215,15.799434762475,0.0185101747,0.4559656753,11.431611342725,0.316329205775,0.082759475225,0.316329205775,11.562692237725,0.02226251145,65.6114189131,88.119041873575,77.540846128275,133.8048001194,1238.5194556089,15.40635342345,88.12814141415,103.20015785175,101.9141440185,0.316329205775,86.53864646465,2046.2471241664,208.831761366625,95986.6717676767,620.207272727275,493.3637121212,74.026164458775,48.557551657975,86.3793169853,63.33216283535,75.697681700725,13.85633753065,1.167260533775,0,42.40164141415,222.808080808075,188.3678611111,206.786919191925,0.00034958055,0.000313625125,0.3247495054,0.201753835875,41.1693152333,18.917777661925,0.6659280427,0.002766047925,0.8629409818,16.150931888025,606.705632002625,244.120486133375,16.150931888025,249.620703369075,1.015471658475,0.0020182173,0.87688125215,0.87688125215,0.1566831952,0.000900549175,0.9958536295,0.0185101747,0.999690147075,0.9996590203,0.997923397875,0.985354197,2.007722454725,3.993095394225,0.017712823725,0.0020182173,0.004916940625,-0.837371152175,0.1571066117,0.99991119545,0.99997188905
"TCGA-A8-A06N-01",0.9818633247,0.448209357625,0.00601866055,0.83629991075,0.089387693825,0.014159823625,0.4726040492,11.147077317875,0.339669694225,0.077864624575,0.339669694225,10.923637562625,0.0231010479,80.570954037025,89.396960264375,88.23462595685,143.8555668002,1047.3525957849,17.108804518,123.476995253,135.9898073345,131.729538108325,0.339669694225,120.482711401575,1070.76486955038,250.903842646725,92131.6151202749,512.2612681026,498.543586462925,80.345177305475,63.720009058525,88.30183346445,74.2710690605,87.3034848343,12.251487435975,0.67248763435,0,75.299219514875,217.422157497,202.460414223025,219.434763833375,0.000503555275,0.000422174175,0.2762629209,0.163665360975,NA,7.785012056975,0.5164963875,0.005086989325,0.83124241495,12.004872796575,507.59345104445,216.3111708368,12.004872796575,176.6102564725,1.011976258075,0.0019780119,NA,NA,0.12333724465,0.000865223275,0.996827341275,0.014159823625,0.9997076147,0.9996765363,0.998410502175,0.9818633247,2.0060041799,3.996099218925,0.013453500275,0.0019780119,0.0044614118,-0.796305471725,0.12106178115,0.9999150877,0.999972467425
"TCGA-A8-A06Z-01",1.008479140675,0,0.006671032375,0.90272474905,97.079368891975,0.0228867922,0.47311635855,10.9308183557,0.373460334675,0.08313590105,0.373460334675,11.213054647325,0.02269595575,64.031165427875,85.09863510435,71.639035337225,132.0808772982,1213.0915097789,13.31378594115,95.8611111111,92.358640812075,90.49128163285,0.373460334675,116.208025252525,1674.63376146583,199.878012370075,74191.5410353535,452.874368686875,472.123333333325,77.2807396992,43.74162253405,84.470192048975,54.2997153007,70.709866505875,13.52529270185,1.2543798181,0,48.622224747475,210.3990429293,155.20239646465,185.954116161625,0.00054522045,0.000487355575,0.378208936975,0.263441773425,35.36296184975,-4.910008506975,0.84798196345,0.0046600353,0.8488625399,15.84671661175,481.13361094075,213.39428790595,15.84671661175,255.55633431635,1.037470875275,0.0045032147,0.90272474905,0.90272474905,0.608067129675,0.001460356975,0.994651443325,0.0228867922,0.999592252,0.9995456769,0.99731989565,1.008479140675,2.015217619,4.06576134765,0.022095613175,0.0045032147,0.00587716205,-0.835581378275,0.17318852395,0.9998664788,0.999941601625
"TCGA-A8-A076-01",0.986340781075,0.199836488075,0.006183690975,0.8632028834,283.5425400317,0.020408036625,0.478928791175,11.54046437665,0.36976956905,0.084035198775,0.36976956905,11.45837772455,0.019684434875,67.6921619436,81.677802433125,75.822865739225,131.855874738625,1554.24563611978,14.664198788075,86.594184343425,98.853606686725,99.8487922031,0.36976956905,78.0698611111,1193.46132717673,208.97890977735,68645.6646717172,502.45174242425,441.6144949495,71.74636555935,48.358763176625,81.02121568475,60.980348206825,75.1833995558,13.575647853675,0.953921362375,0,39.470335858575,211.619419191925,177.04450252525,201.4544949495,0.000644648825,0.000576505025,0.321497624025,0.222891171825,35.5709984737,-3.302996719475,0.6743280093,0.002797511275,0.8435154563,15.605947159975,528.233089374425,241.118726162075,15.605947159975,224.8666534442,1.01630331815,0.00234711225,0.8632028834,0.8632028834,0.154084373775,0.001076034875,0.99540263515,0.020408036625,0.999627628525,0.9995884743,0.99769736075,0.986340781075,2.008330795825,3.98970917665,0.019476490475,0.00234711225,0.00579797265,-0.819713325,0.164157462275,0.9998934313,0.99996694715
"TCGA-A8-A079-01",0.9835552748,0.252046449175,0.006443532875,0.876963959075,6.4352273418,0.022465684025,0.483054219225,11.837213112775,0.55562395885,0.085814171325,0.55562395885,11.286932499025,0.01699359395,57.2872455339,75.871385084575,63.167888378175,129.681905119975,1227.46664152005,12.754946978725,79.8738989899,72.252349603775,72.836314747775,0.55562395885,62.918762626275,1766.91635258193,176.16594356105,64256.9527272727,483.340277777775,496.66244949495,65.337659355075,35.645160111275,75.0021723924,44.595345971525,62.0988984332,13.91956235045,1.004591521475,0,31.035782828275,195.14393939395,123.3031060606,161.7228308081,0.000689985825,0.00060484795,0.336627620775,0.261512374525,37.825432339425,1.639839537825,0.94761722935,0.003710196875,0.8434111262,18.790776734,557.93003905865,253.9160073082,18.790776734,336.7920628788,1.01388298165,0.001600073225,0.876963959075,0.876963959075,0.0939084448,0.00086336985,0.994598704275,0.022465684025,0.99967655245,0.999641950325,0.99729334075,0.9835552748,2.007836221175,3.971634689425,0.021408985775,0.001600073225,0.0051449638,-0.849248792775,0.176221503125,0.999911902275,0.999976794375
"TCGA-A8-A08Z-01",0.985871290225,0.0505361145,0.006271965775,0.849731518225,282.6706848938,0.019558481275,0.483388778425,11.37040882655,0.297529166975,0.082965746525,0.297529166975,11.20575494215,0.0212812064,71.3677001248,86.10429763635,78.5803943426,132.0296587945,1608.6987978424,15.9477866677,94.54045454545,104.7074616953,103.122865608075,0.297529166975,80.419987373725,773.5115263478,219.453649673225,73898.141540404,510.066489899,440.164065656575,76.6240312945,51.454786186875,85.630217727625,63.24077823655,77.91849201325,13.060854573925,1.104012718425,0,42.9695959596,218.286035353525,180.403368686875,204.121666666675,0.000619373975,0.000549946675,0.3114518736,0.204490021175,34.592117431725,-4.86305615775,0.51268396755,0.0022386625,0.837515679325,14.87806003175,554.8107236839,259.928441176925,14.87806003175,203.393399168775,1.0156953533,0.002614983925,0.849731518225,0.849731518225,0.154004823,0.0011740961,0.9956966584,0.019558481275,0.999598041775,0.999555946625,0.99784514905,0.985871290225,2.0079750725,3.991111636275,0.018583351625,0.002614983925,0.006207568625,-0.804852940725,0.15914916625,0.999884198025,0.9999633308
"TCGA-A8-A09I-01",0.987120531025,0.691814917075,0.0058870643,0.870950528125,1.395863591625,0.01736139225,0.4602575872,11.405679560875,0.289081825825,0.081853492525,0.289081825825,11.10564712635,0.0214757797,78.619059524375,90.257958526725,89.45355869495,139.815833002375,1391.86710078395,13.841139268775,114.46,134.941822226075,132.3971543227,0.289081825825,97.16163265305,1044.13542891045,249.64430775035,86174.8364795918,592.151734693875,452.9625510204,77.180522027175,62.950863879525,88.813437281925,77.57430201745,88.231763334425,12.525227328,0.40618482795,0,64.087295918375,231.5000510204,223.5430612245,231.297,0.00046343545,0.000420056625,0.26618141815,0.189618727175,37.484966222225,-7.351866340025,0.57619644275,0.0027093308,0.8520253935,15.307316948725,596.728550636075,256.17582870605,15.307316948725,226.9031834307,1.01701420615,0.0024803331,0.870950528125,0.870950528125,0.19005575455,0.00103086225,0.99615810885,0.01736139225,0.999665794625,0.999627628075,0.998076301825,0.987120531025,2.00813884755,4.003895282375,0.016661051525,0.0024803331,0.005125732425,-0.815725424925,0.150643536275,0.9999000631,0.999965607425
"TCGA-AN-A04A-01",0.992031896075,0.45891919505,0.006042237525,0.8727614136,95.453342461825,0.019387073625,0.4840380715,11.15563012055,0.319174277225,0.080388934775,0.319174277225,11.10733163265,0.022395775125,77.259977097825,86.418136969925,83.88935259175,134.20017801555,1491.65317015445,13.786676701925,107.7875,119.7645810593,118.34878802375,0.319174277225,101.9475,1613.1965332729,236.9520867055,86940.945,525.235,492.8075,78.798573478225,58.80793553065,86.081812639,70.659260726925,83.561813099975,12.7655412398,0.65723229785,0,57.16675,219.98,204.665,220.1425,0.0005289741,0.000471001825,0.2835979452,0.207044708275,33.8669979732,-0.273406267025,0.50671903275,0.002623976525,0.837176468725,15.6049514625,557.857639594725,258.7990424964,15.6049514625,248.810917189275,1.0216340434,0.0031186417,0.8727614136,0.8727614136,0.260502959925,0.001244679225,0.995613495325,0.019387073625,0.99960570035,0.99956079635,0.99780281795,0.992031896075,2.010007084225,4.01515815925,0.0186130158,0.0031186417,0.0058740826,-0.8086659131,0.1557832988,0.9998803948,0.999957159175
"TCGA-AN-A0AJ-01",0.983721719,0.3697645825,0.006117253375,0.880068083525,11.121542940475,0.02199900765,0.46946662095,12.1676201272,0.49447480425,0.086994056225,0.49447480425,11.9784356235,0.017492046875,64.1118996268,80.772998416275,76.00694728095,131.924830749875,1130.29559906,13.4183661504,75.765,93.31772083445,93.848906016575,0.49447480425,60.334,1726.59816668618,200.724559607275,68579.395,427.785,601.5925,66.19515381165,44.985256448025,79.30153446195,62.33533425,74.6050183592,14.893651719925,0.7792602252,0,28.7475,216.607,193.5005,210.8025,0.00063915995,0.000586521925,0.30478788095,0.257194133025,38.128123381825,-1.7535017162,0.815536531525,0.003433008725,0.860608933325,18.389923871425,589.62073023495,239.69228290065,18.389923871425,313.109482236525,1.01403174485,0.00163302175,0.880068083525,0.880068083525,0.1058526799,0.00087598125,0.99482777435,0.02199900765,0.999670246425,0.999637450275,0.99740870695,0.983721719,2.007727894675,3.97399327615,0.02097357845,0.00163302175,0.005290495,-0.842137269925,0.1742784487,0.9999106402,0.9999764223
"TCGA-AN-A0AS-01",0.98475710735,0.10015231655,0.00649843025,0.866110083825,26.9842139636,0.017996460525,0.458657948075,11.57003856905,0.301767583725,0.084212816775,0.301767583725,11.813510909925,0.0213911145,65.73896181505,88.40698816695,78.5219944258,133.733284027,1075.15566379825,16.78612790435,85.691734406975,102.32734646255,101.22620869325,0.301767583725,84.231079803925,1571.16492234365,209.227793765525,74180.566026975,522.7201138462,453.9025434282,74.425420455175,48.24519330875,86.9749110659,64.875971929425,76.631067993275,14.34329307695,1.09426545785,0,39.4280437034,226.881051669625,199.948298719375,215.58217772295,0.000436507525,0.000383342425,0.363859041775,0.19118824125,38.67555289455,-13.1375929014,0.678256519525,0.003262777625,0.871546002575,13.7126472554,544.0593396717,214.4926663306,13.7126472554,178.211475282075,1.014847403975,0.002062548975,0.866110083825,0.866110083825,0.163060987975,0.000912997975,0.996014684925,0.017996460525,0.999687097175,0.99965488635,0.9980041128,0.98475710735,2.007330374125,3.992838699575,0.01716427335,0.002062548975,0.00496811645,-0.82261564895,0.15285846835,0.9999100885,0.99997138215
"TCGA-AN-A0FK-01",0.987594964625,0.616728730375,0.00602097525,0.876271712175,12.139252464525,0.023580011125,0.460107828675,11.93478193,0.570223895025,0.082921086125,0.570223895025,11.603709036225,0.017993508775,66.483175686625,81.99843350575,78.682492810225,131.085634832,1138.83937632165,12.987197592375,87.773628787875,102.6169339197,100.725806720225,0.570223895025,71.210318181825,2607.96450659087,210.731559595675,73860.5657070707,538.326717171725,517.31643939395,66.600456934,47.88191756585,79.6817551431,63.798394657025,76.8326275116,13.996655359775,0.5220079243,0,38.930530303025,214.1475,193.955530303025,212.36885353535,0.00049720505,0.00044908265,0.262498821825,0.27347798975,45.11509610505,0.7167060943,0.7637128968,0.0033312732,0.840662208025,19.268289444575,595.099665617625,267.2892121089,19.268289444575,360.35190023635,1.0176302918,0.002233599725,0.876271712175,0.876271712175,0.1440467349,0.00108542725,0.994434275225,0.023580011125,0.99961342235,0.9995719837,0.997210984575,0.987594964625,2.0093698627,3.982818888725,0.022506338875,0.002233599725,0.006014483,-0.84141501575,0.1791324901,0.999891298025,0.9999681923
"TCGA-AN-A0FL-01",0.9793473471,1.053284671775,0.005688012425,0.84260550865,13.528460433475,0.0118438439,0.472546458375,11.12713997045,0.163784129225,0.08569942775,0.163784129225,10.782631767275,0.024265254125,88.967542201325,94.5533044569,96.03430737445,150.135861232825,1303.730084186,16.39066035055,137.678380725825,160.135990317475,157.61062964435,0.163784129225,110.810692142925,417.473062461725,277.5114170152,83075.617308522,459.368200528,480.69306008995,84.912776185775,74.94583975615,93.8727730287,85.280723781275,95.588974855975,11.5911749904,0.0213628754,0,86.9909695402,230.526429755825,223.0310582602,231.34938343445,0.000536073125,0.000462073425,0.231794031325,0.124195568725,27.372658474875,-3.14515814895,0.505022176,0.00163415225,0.851207446375,11.231669276275,561.636117899325,248.27013767625,11.231669276275,115.7368356713,1.009562440575,0.001729864625,0.84260550865,0.84260550865,0.100122065325,0.0007370263,0.997536650575,0.0118438439,0.999756362425,0.999729460025,0.998767158025,0.9793473471,2.0047706197,3.994887196625,0.011278466425,0.001729864625,0.003894189175,-0.803593154625,0.122424037175,0.99992812915,0.999975944725
"TCGA-AO-A03O-01",0.987252168825,0.800392339875,0.00593722055,0.85500250315,8.428420485425,0.018735831675,0.466279860425,11.296513522125,0.318429676575,0.0822763159,0.318429676575,11.0028205833,0.022012031825,74.988732186575,84.31714568465,84.431269075375,137.634049232325,1423.3861975129,14.390370808875,109.064489795925,121.253032434775,117.419237284175,0.318429676575,92.250816326525,701.913784739825,236.65561583725,61768.0367346939,479.0437244898,407.0725,72.848711211625,56.0670217803,83.3833612524,69.935425668025,83.606563273625,12.7462307377,0.314040224175,0,54.35591836735,219.2987244898,205.0816836735,219.9955102041,0.0007138441,0.000631577075,0.30980054745,0.199178165025,31.037314006075,12.72559736135,0.4917339282,0.00257702055,0.849853923575,13.5165942187,510.88668153205,223.766992980325,13.5165942187,171.39477315515,1.01700122405,0.00277434205,0.85500250315,0.85500250315,0.1810402821,0.001187262625,0.9958498534,0.018735831675,0.999606034125,0.999562779675,0.997921626825,0.987252168825,2.00834662025,3.999380137,0.017854307725,0.00277434205,0.00600191745,-0.800586446875,0.153524114575,0.999884097375,0.999961417775
"TCGA-AO-A0J6-01",0.985650095725,0.833059521375,0.0060609187,0.87655048185,1.986569093675,0.02640774455,0.488823274175,12.618533416625,0.923459980125,0.085457386025,0.923459980125,12.13129009865,0.012390508475,59.28783563025,71.3803185869,68.162211384125,129.271830179,1490.71075488535,12.960880242075,69.69,72.777426319225,73.56849199715,0.923459980125,54.5525,1419.2044841796,180.3633374841,46902.7925,473.505,503.0425,59.486999426075,36.969653768975,69.902719029775,51.7322585391,66.657124636125,16.335530627575,0.355679986875,0,23.995,195.84825,153.87125,185.8935,0.001213174775,0.001106833575,0.346672647125,0.31576879095,38.35364378765,-4.047174909875,0.819035342025,0.0038962154,0.834565738,21.2121021801,550.671126236425,260.687010963325,21.2121021801,426.3531781314,1.015891790225,0.00181244895,0.87655048185,0.87655048185,0.1008178929,0.001063346275,0.993518012525,0.02640774455,0.999585422625,0.99954322815,0.9967507323,0.985650095725,2.009109906825,3.9652637899,0.0250755194,0.00181244895,0.0064463402,-0.831268411325,0.18855221185,0.999889985575,0.99997335155
"TCGA-AO-A0J9-01",0.981730216975,0.143101901575,0.006278232675,0.87166306675,3.85530728865,0.021895332375,0.47332093035,12.230082449675,0.61619632565,0.082390677275,0.61619632565,11.9250065057,0.016094348075,57.661055554625,79.4864962718,69.04068262655,130.75442501995,862.78389700465,13.538727578675,66.355777621575,80.257305527975,80.404359899275,0.61619632565,55.1417615589,2571.5988508853,180.1947744022,62426.5228915443,437.281728366125,558.030272571075,64.5804991891,38.474116160475,77.072933194425,51.322735724275,66.291240925025,14.614193543825,1.0754690658,0,25.65926611475,203.509426481325,145.7379326773,177.96168489015,0.00052808595,0.00047841045,0.266889775225,0.268483050125,44.450472963375,1.701199659975,0.7256661462,0.003539840875,0.8523055611,18.581347522875,549.8499271718,239.239812803025,18.581347522875,336.167346652075,1.0121363439,0.00141920775,0.87166306675,0.87166306675,0.076639685325,0.000843109275,0.9947407033,0.021895332375,0.999664642625,0.999636004125,0.99736412975,0.981730216975,2.00703772845,3.966665883875,0.020867105275,0.00141920775,0.0053804407,-0.830334528375,0.1685684619,0.999912483225,0.999979226825
"TCGA-AO-A0JE-01",0.98405466955,0.323546797375,0.006287518875,0.845841896025,19.054159713075,0.0168500193,0.45676853925,11.169866093375,0.265990168025,0.0854217077,0.265990168025,10.9184505611,0.022527241675,71.0888605034,88.8144102646,80.902737035375,134.595266635375,1454.21329999615,16.5835850986,107.8719949495,114.08159948215,112.164052353675,0.265990168025,93.571618686875,640.510182927375,226.951900116175,74435.2707828283,523.294116161625,459.250075757575,75.5371872442,52.8952680641,87.50045044745,65.408312870375,79.892613060275,12.453886086675,0.829755804525,0,56.297739899,221.326616161625,185.74020959595,207.078914141425,0.00060398485,0.000541916825,0.28477067935,0.17540404395,32.13608106585,-5.33587336035,0.530192761425,0.00221915325,0.871865227775,13.744236921575,592.306400423825,234.398105070275,13.744236921575,182.898550866425,1.0140441233,0.002255433675,0.845841896025,0.845841896025,0.141125292775,0.00099072025,0.996295540875,0.0168500193,0.9996667336,0.99963024935,0.99814505525,0.98405466955,2.0070493122,3.9941436962,0.016078735225,0.002255433675,0.005177977975,-0.805176946975,0.145974606375,0.999902774175,0.999968433675
"TCGA-AO-A0JJ-01",0.98012697515,0.3538134944,0.0060427384,0.834852645175,0.053435179675,0.01776601075,0.46859801865,11.71718538,0.325095016925,0.085552983225,0.325095016925,11.466489351575,0.0203845738,71.521712451975,88.18008881595,82.8068392872,133.116529138,1181.69839852655,17.667986269725,86.053762068625,118.53233315765,113.303360687825,0.325095016925,67.44048348655,1053.44192661233,224.0930120292,70312.0190290078,480.3488210328,463.65725402485,74.001697413725,54.170680125475,85.841808978925,67.7213557284,80.4389296531,13.140366225225,0.77421716785,0,39.0408549967,218.9100975867,190.91513501675,210.6400031819,0.000564821475,0.000491301775,0.28680494215,0.204385354325,36.74587926635,2.360200961975,0.542112656825,0.0023525031,0.84240782815,14.378467430375,538.94214263255,244.25378273595,14.378467430375,191.3685080795,1.01035544035,0.001734958125,0.834852645175,0.834852645175,0.07976874375,0.00090693665,0.996048937325,0.01776601075,0.999659977725,0.999628772625,0.998021468575,0.98012697515,2.00578151105,3.9760150641,0.016809965,0.001734958125,0.005461183675,-0.795578148275,0.14878238885,0.9999078229,0.999975152175
"TCGA-AO-A0JM-01",0.984376857875,0.006140258,0.006572868975,0.85269012225,8.78650793445,0.02290537635,0.46390775625,12.249992826175,0.532596198575,0.084295709075,0.532596198575,12.908167198875,0.017309964475,53.53589325135,83.690004581225,68.751958278225,131.11208486325,1330.81540866425,16.988543511125,58.6851235231,77.81137541215,78.75564715625,0.532596198575,59.400241675625,2259.08840236157,169.329475778975,71649.8954081633,524.7362244898,508.785902255625,66.85527019005,37.025373355075,80.786803633625,54.1552147625,65.176036831575,16.687056491925,1.283474235325,0,23.942481203,218.554583780875,162.81075725025,187.8226772288,0.00058103275,0.000524625925,0.368136346125,0.26252025415,40.72223655235,-17.375108646575,0.62074086105,0.003238881525,0.846867428925,17.9159327421,543.46349551255,242.350580187175,17.9159327421,312.183748000075,1.0144770975,0.002060630575,0.85269012225,0.85269012225,0.1153251199,0.00108085295,0.994641343925,0.02290537635,0.999592843125,0.999556746575,0.9973144606,0.984376857875,2.007949027575,3.973091693425,0.021756934025,0.002060630575,0.006383929825,-0.8055051068,0.16831168475,0.9998900476,0.99997051425
"TCGA-AO-A126-01",0.98168547135,0.34620106185,0.00599201315,0.848946345825,0.050131431675,0.018061104125,0.4166416987,12.0020667945,0.530370688075,0.083669011125,0.530370688075,11.670525379975,0.02077558895,63.366045293975,87.880347825625,83.015654752,135.362998552125,959.1436468293,14.65181336385,93.0205448261,119.2530093995,115.08739313375,0.530370688075,82.941068221,2273.03132888617,217.0047879159,62912.8661738157,505.72179762775,453.570850114,65.68920200125,47.8218688761,81.265966834175,64.146389625675,76.628468765325,13.66213448655,0.79323835355,0,49.212518308775,216.776283004025,189.44458422085,208.48375511225,0.0004956794,0.00043605225,0.3055015433,0.21711387865,44.92130924815,6.3175922465,0.645812567825,0.003223029425,0.874987964325,14.062506335075,534.654761779175,202.883215952375,14.062506335075,198.384501616425,1.011941012975,0.001703186175,0.848946345825,0.848946345825,0.096363936425,0.0008547053,0.995834603925,0.018061104125,0.9996876833,0.99965704165,0.997912759625,0.98168547135,2.006488513,3.980844604975,0.01717932505,0.001703186175,0.0049636104,-0.82144819445,0.149865397075,0.99991381175,0.999975714275
